OrderID,OrderDate,ProductID,Quantity,Sales,DeliveryDate,Warehouse
ORD-07209,2024-02-13,PROD-080,4,7876.0,2024-02-21,Dubai Hub
ORD-07210,2024-03-12,PROD-065,5,12105.0,2024-03-15,Dubai Hub
ORD-07211,2023-06-07,PROD-154,7,5945.1,2023-06-12,Cairo Main
ORD-07212,2023-08-11,PROD-171,5,10754.0,2023-08-12,Alexandria Depot
ORD-07213,2024-09-05,PROD-027,8,3336.0,2024-09-10,Cairo Main
ORD-07214,2024-05-13,PROD-186,2,5770.0,2024-05-15,Dubai Hub
ORD-07215,2024-10-19,PROD-054,5,10190.0,2024-10-23,Cairo Main
ORD-07216,2024-01-17,PROD-046,7,7196.0,2024-01-20,Dubai Hub
ORD-07217,2024-03-26,PROD-025,9,3281.85,2024-04-04,Cairo Main
ORD-07218,2023-01-05,PROD-019,2,6070.5,2023-01-10,Alexandria Depot
ORD-07219,2023-03-30,PROD-137,8,13360.0,2023-04-07,Dubai Hub
ORD-07220,2023-07-26,PROD-158,1,2594.0,2023-07-27,Alexandria Depot
ORD-07221,2023-02-10,PROD-173,6,13930.8,2023-02-16,Dubai Hub
ORD-07222,2024-11-30,PROD-183,1,2612.0,2024-12-07,Dubai Hub
ORD-07223,2023-03-27,PROD-139,6,11411.4,2023-03-31,Cairo Main
ORD-07224,2024-02-23,PROD-163,2,5441.4,2024-03-01,Dubai Hub
ORD-07225,2023-10-10,PROD-145,3,556.2,2023-10-16,Cairo Main
ORD-07226,2023-09-25,PROD-058,3,9750.0,2023-10-01,Cairo Main
ORD-07227,2024-02-21,PROD-028,6,3258.0,2024-02-24,Dubai Hub
ORD-07228,2023-06-01,PROD-098,4,12627.4,2023-06-04,Cairo Main
ORD-07229,2023-06-03,PROD-130,8,23448.0,2023-06-05,Cairo Main
ORD-07230,2024-01-07,PROD-077,6,14832.0,2024-01-10,Cairo Main
ORD-07231,2023-12-20,PROD-021,4,7027.2,2023-12-27,Dubai Hub
ORD-07232,2024-04-20,PROD-170,1,189.0,2024-04-22,Alexandria Depot
ORD-07233,2023-10-03,PROD-117,6,4964.7,2023-10-08,Alexandria Depot
ORD-07234,2024-12-12,PROD-122,8,13212.0,2024-12-16,Cairo Main
ORD-07235,2023-06-27,PROD-087,9,29497.5,2023-07-01,Cairo Main
ORD-07236,2023-04-28,PROD-067,8,15176.0,2023-05-05,Dubai Hub
ORD-07237,2024-12-20,PROD-019,9,28755.0,2024-12-21,Dubai Hub
ORD-07238,2024-11-04,PROD-005,9,9139.95,2024-11-05,Alexandria Depot
ORD-07239,2024-09-23,PROD-034,7,13979.7,2024-09-30,Cairo Main
ORD-07240,2024-08-30,PROD-051,6,4862.1,2024-09-03,Alexandria Depot
ORD-07241,2023-08-28,PROD-170,3,630.0,2023-08-29,Dubai Hub
ORD-07242,2023-10-13,PROD-043,3,7003.8,2023-10-15,Cairo Main
ORD-07243,2024-04-27,PROD-033,6,2433.9,2024-05-01,Dubai Hub
ORD-07244,2024-10-17,PROD-073,9,3491.1,2024-10-22,Cairo Main
ORD-07245,2024-11-18,PROD-067,6,10243.8,2024-11-25,Cairo Main
ORD-07246,2024-01-28,PROD-094,8,7760.0,2024-01-30,Alexandria Depot
ORD-07247,2024-11-24,PROD-021,8,15616.0,2024-11-28,Alexandria Depot
ORD-07248,2024-11-01,PROD-147,5,1140.0,2024-11-06,Cairo Main
ORD-07249,2024-02-07,PROD-110,5,4459.5,2024-02-11,Alexandria Depot
ORD-07250,2023-06-11,PROD-063,3,3021.3,2023-06-18,Cairo Main
ORD-07251,2024-07-27,PROD-067,1,1707.3,2024-07-29,Alexandria Depot
ORD-07252,2024-12-20,PROD-011,5,3919.5,2024-12-26,Cairo Main
ORD-07253,2024-08-22,PROD-153,9,3708.0,2024-08-25,Alexandria Depot
ORD-07254,2023-05-24,PROD-191,9,23951.7,2023-05-28,Alexandria Depot
ORD-07255,2023-12-01,PROD-039,9,11089.35,2023-12-09,Alexandria Depot
ORD-07256,2023-01-31,PROD-123,1,1785.05,2023-02-06,Alexandria Depot
ORD-07257,2023-06-29,PROD-060,8,18216.0,2023-07-06,Dubai Hub
ORD-07258,2024-12-11,PROD-173,8,19552.0,2024-12-14,Alexandria Depot
ORD-07259,2024-02-03,PROD-001,7,23121.0,2024-02-12,Dubai Hub
ORD-07260,2024-03-25,PROD-123,9,16911.0,2024-03-26,Alexandria Depot
ORD-07261,2024-09-30,PROD-175,1,2965.9,2024-10-01,Dubai Hub
ORD-07262,2024-09-19,PROD-050,2,694.8,2024-09-24,Dubai Hub
ORD-07263,2024-04-14,PROD-128,9,11871.0,2024-04-18,Dubai Hub
ORD-07264,2023-09-11,PROD-071,8,27560.0,2023-09-16,Alexandria Depot
ORD-07265,2024-01-31,PROD-145,4,741.6,2024-02-01,Dubai Hub
ORD-07266,2023-04-26,PROD-031,4,13113.8,2023-05-02,Alexandria Depot
ORD-07267,2024-09-18,PROD-155,6,10656.0,2024-09-22,Cairo Main
ORD-07268,2024-10-15,PROD-102,5,7495.0,2024-10-16,Dubai Hub
ORD-07269,2023-10-17,PROD-159,8,3128.0,2023-10-22,Cairo Main
ORD-07270,2023-08-26,PROD-112,7,6398.0,2023-08-30,Dubai Hub
ORD-07271,2023-10-03,PROD-090,8,17647.2,2023-10-05,Cairo Main
ORD-07272,2023-03-19,PROD-146,2,5044.0,2023-03-24,Dubai Hub
ORD-07273,2023-12-04,PROD-108,6,18143.1,2023-12-06,Cairo Main
ORD-07274,2023-02-04,PROD-073,7,2715.3,2023-02-07,Alexandria Depot
ORD-07275,2023-03-04,PROD-092,1,350.2,2023-03-10,Alexandria Depot
ORD-07276,2024-11-18,PROD-199,2,6966.0,2024-11-19,Alexandria Depot
ORD-07277,2023-06-22,PROD-176,7,24486.0,2023-06-29,Dubai Hub
ORD-07278,2024-12-27,PROD-026,6,7068.6,2024-12-29,Dubai Hub
ORD-07279,2024-12-26,PROD-117,4,3484.0,2025-01-03,Dubai Hub
ORD-07280,2023-01-31,PROD-112,4,3656.0,2023-02-03,Alexandria Depot
ORD-07281,2024-06-24,PROD-096,3,3519.0,2024-07-03,Cairo Main
ORD-07282,2023-10-08,PROD-029,5,2584.0,2023-10-09,Dubai Hub
ORD-07283,2023-08-12,PROD-099,5,13250.0,2023-08-16,Alexandria Depot
ORD-07284,2023-08-11,PROD-056,9,27454.05,2023-08-17,Dubai Hub
ORD-07285,2023-09-19,PROD-091,9,30222.0,2023-09-26,Dubai Hub
ORD-07286,2024-07-02,PROD-058,7,22750.0,2024-07-10,Alexandria Depot
ORD-07287,2023-05-25,PROD-068,8,7106.0,2023-06-01,Cairo Main
ORD-07288,2023-10-14,PROD-031,1,3278.45,2023-10-16,Cairo Main
ORD-07289,2023-02-27,PROD-098,8,26584.0,2023-03-04,Dubai Hub
ORD-07290,2024-02-09,PROD-174,5,2431.0,2024-02-12,Alexandria Depot
ORD-07291,2023-05-10,PROD-141,9,19716.3,2023-05-18,Alexandria Depot
ORD-07292,2023-09-20,PROD-065,1,2299.95,2023-09-24,Cairo Main
ORD-07293,2023-12-13,PROD-034,1,2219.0,2023-12-22,Dubai Hub
ORD-07294,2023-05-30,PROD-031,1,3451.0,2023-06-06,Cairo Main
ORD-07295,2023-01-04,PROD-170,6,1260.0,2023-01-08,Alexandria Depot
ORD-07296,2024-05-13,PROD-118,5,14515.0,2024-05-18,Alexandria Depot
ORD-07297,2023-10-28,PROD-061,1,2585.0,2023-11-05,Alexandria Depot
ORD-07298,2024-08-19,PROD-091,4,12088.8,2024-08-26,Cairo Main
ORD-07299,2023-04-09,PROD-090,9,20898.0,2023-04-17,Dubai Hub
ORD-07300,2024-12-13,PROD-190,7,4662.0,2024-12-18,Cairo Main
ORD-07301,2023-04-02,PROD-143,5,16725.0,2023-04-03,Dubai Hub
ORD-07302,2024-05-16,PROD-027,4,1668.0,2024-05-25,Cairo Main
ORD-07303,2024-10-11,PROD-042,1,807.0,2024-10-15,Cairo Main
ORD-07304,2024-01-05,PROD-064,7,1267.0,2024-01-06,Alexandria Depot
ORD-07305,2024-12-27,PROD-167,2,5338.0,2025-01-05,Cairo Main
ORD-07306,2024-10-25,PROD-120,2,5860.0,2024-10-29,Alexandria Depot
ORD-07307,2023-11-09,PROD-129,6,7968.0,2023-11-12,Dubai Hub
ORD-07308,2024-05-10,PROD-094,7,6111.0,2024-05-16,Dubai Hub
ORD-07309,2024-10-05,PROD-076,9,18100.35,2024-10-11,Alexandria Depot
ORD-07310,2023-12-03,PROD-009,3,8928.9,2023-12-09,Cairo Main
ORD-07311,2023-06-25,PROD-196,4,12668.0,2023-06-27,Cairo Main
ORD-07312,2023-08-04,PROD-031,6,19670.7,2023-08-11,Dubai Hub
ORD-07313,2023-02-27,PROD-049,9,28066.5,2023-03-04,Alexandria Depot
ORD-07314,2024-01-20,PROD-168,7,3076.15,2024-01-28,Dubai Hub
ORD-07315,2023-12-23,PROD-003,2,962.0,2023-12-28,Dubai Hub
ORD-07316,2023-07-13,PROD-145,4,824.0,2023-07-17,Alexandria Depot
ORD-07317,2024-07-13,PROD-162,2,3388.0,2024-07-18,Cairo Main
ORD-07318,2023-06-30,PROD-170,2,420.0,2023-07-04,Alexandria Depot
ORD-07319,2023-09-19,PROD-160,3,2268.0,2023-09-23,Alexandria Depot
ORD-07320,2023-03-03,PROD-167,7,18683.0,2023-03-12,Cairo Main
ORD-07321,2023-02-05,PROD-182,8,22503.6,2023-02-10,Cairo Main
ORD-07322,2024-10-26,PROD-105,8,11605.2,2024-11-01,Dubai Hub
ORD-07323,2024-07-19,PROD-171,4,9056.0,2024-07-28,Dubai Hub
ORD-07324,2024-03-31,PROD-194,7,14576.8,2024-04-05,Cairo Main
ORD-07325,2024-09-19,PROD-011,7,5792.15,2024-09-23,Cairo Main
ORD-07326,2024-06-22,PROD-008,6,9633.0,2024-06-30,Dubai Hub
ORD-07327,2023-03-19,PROD-035,9,24939.0,2023-03-22,Cairo Main
ORD-07328,2024-10-05,PROD-027,1,417.0,2024-10-14,Alexandria Depot
ORD-07329,2023-04-20,PROD-093,5,2398.75,2023-04-25,Cairo Main
ORD-07330,2024-04-11,PROD-073,6,2456.7,2024-04-16,Cairo Main
ORD-07331,2023-08-07,PROD-073,2,775.8,2023-08-16,Alexandria Depot
ORD-07332,2024-09-29,PROD-145,6,1236.0,2024-10-01,Cairo Main
ORD-07333,2024-10-04,PROD-130,3,7913.7,2024-10-05,Cairo Main
ORD-07334,2024-11-19,PROD-150,9,5076.0,2024-11-20,Dubai Hub
ORD-07335,2024-04-11,PROD-061,4,9823.0,2024-04-12,Cairo Main
ORD-07336,2024-09-05,PROD-002,7,7630.0,2024-09-13,Dubai Hub
ORD-07337,2024-04-19,PROD-090,4,7894.8,2024-04-24,Alexandria Depot
ORD-07338,2024-09-21,PROD-145,1,206.0,2024-09-23,Dubai Hub
ORD-07339,2024-12-27,PROD-195,1,485.0,2025-01-03,Alexandria Depot
ORD-07340,2023-11-09,PROD-150,3,1692.0,2023-11-17,Alexandria Depot
ORD-07341,2023-05-21,PROD-161,1,1881.0,2023-05-26,Cairo Main
ORD-07342,2023-09-07,PROD-055,4,7102.2,2023-09-12,Dubai Hub
ORD-07343,2024-11-11,PROD-198,8,9363.6,2024-11-15,Dubai Hub
ORD-07344,2023-04-24,PROD-182,6,16877.7,2023-05-01,Alexandria Depot
ORD-07345,2024-09-13,PROD-170,6,1197.0,2024-09-21,Alexandria Depot
ORD-07346,2023-06-06,PROD-040,2,368.0,2023-06-15,Alexandria Depot
ORD-07347,2023-11-02,PROD-076,9,17147.7,2023-11-08,Cairo Main
ORD-07348,2024-07-15,PROD-017,8,5080.0,2024-07-17,Alexandria Depot
ORD-07349,2023-02-25,PROD-033,7,2989.0,2023-02-27,Alexandria Depot
ORD-07350,2023-05-25,PROD-167,4,10676.0,2023-05-28,Dubai Hub
ORD-07351,2023-01-29,PROD-112,4,3290.4,2023-02-03,Cairo Main
ORD-07352,2023-02-25,PROD-113,4,1348.0,2023-03-05,Dubai Hub
ORD-07353,2023-08-20,PROD-153,9,3708.0,2023-08-28,Dubai Hub
ORD-07354,2023-02-21,PROD-058,9,29250.0,2023-03-02,Cairo Main
ORD-07355,2024-05-28,PROD-096,9,12420.0,2024-05-29,Cairo Main
ORD-07356,2023-10-16,PROD-078,5,4935.0,2023-10-21,Alexandria Depot
ORD-07357,2023-07-06,PROD-096,9,11178.0,2023-07-14,Dubai Hub
ORD-07358,2024-11-09,PROD-174,1,572.0,2024-11-12,Cairo Main
ORD-07359,2024-07-20,PROD-096,8,11040.0,2024-07-23,Alexandria Depot
ORD-07360,2024-06-30,PROD-134,4,9625.4,2024-07-06,Dubai Hub
ORD-07361,2024-04-04,PROD-094,5,4607.5,2024-04-08,Dubai Hub
ORD-07362,2023-06-08,PROD-034,8,17752.0,2023-06-16,Dubai Hub
ORD-07363,2023-01-26,PROD-140,8,26408.0,2023-02-02,Alexandria Depot
ORD-07364,2023-11-01,PROD-118,1,2903.0,2023-11-02,Alexandria Depot
ORD-07365,2023-11-12,PROD-048,5,5955.0,2023-11-20,Dubai Hub
ORD-07366,2023-08-29,PROD-050,2,694.8,2023-09-03,Dubai Hub
ORD-07367,2023-05-02,PROD-110,8,7928.0,2023-05-08,Cairo Main
ORD-07368,2024-11-30,PROD-149,8,5456.0,2024-12-07,Cairo Main
ORD-07369,2024-01-22,PROD-046,2,2056.0,2024-01-27,Alexandria Depot
ORD-07370,2024-10-21,PROD-039,4,4928.6,2024-10-30,Dubai Hub
ORD-07371,2024-11-17,PROD-059,2,5494.8,2024-11-25,Cairo Main
ORD-07372,2023-01-02,PROD-009,4,12566.6,2023-01-09,Dubai Hub
ORD-07373,2023-08-19,PROD-115,4,2036.0,2023-08-27,Cairo Main
ORD-07374,2024-07-28,PROD-101,8,13877.6,2024-07-31,Dubai Hub
ORD-07375,2023-12-31,PROD-110,9,8919.0,2024-01-04,Dubai Hub
ORD-07376,2023-07-24,PROD-147,8,1824.0,2023-07-26,Cairo Main
ORD-07377,2024-03-22,PROD-135,3,4344.0,2024-03-23,Alexandria Depot
ORD-07378,2023-11-03,PROD-097,3,8109.0,2023-11-06,Dubai Hub
ORD-07379,2023-03-11,PROD-075,7,11910.15,2023-03-19,Dubai Hub
ORD-07380,2024-07-07,PROD-074,1,3169.2,2024-07-15,Cairo Main
ORD-07381,2023-09-21,PROD-078,9,8883.0,2023-09-22,Alexandria Depot
ORD-07382,2023-03-15,PROD-181,6,4572.0,2023-03-23,Cairo Main
ORD-07383,2023-07-03,PROD-021,6,11712.0,2023-07-06,Alexandria Depot
ORD-07384,2023-03-06,PROD-055,7,12428.85,2023-03-13,Alexandria Depot
ORD-07385,2023-06-20,PROD-111,8,15397.6,2023-06-21,Dubai Hub
ORD-07386,2024-03-23,PROD-041,8,11560.0,2024-03-27,Cairo Main
ORD-07387,2024-06-30,PROD-039,1,1297.0,2024-07-03,Cairo Main
ORD-07388,2024-12-05,PROD-103,5,2250.0,2024-12-07,Alexandria Depot
ORD-07389,2023-07-15,PROD-027,3,1251.0,2023-07-20,Alexandria Depot
ORD-07390,2024-01-22,PROD-041,3,4335.0,2024-01-26,Cairo Main
ORD-07391,2023-03-29,PROD-189,4,13140.4,2023-03-30,Dubai Hub
ORD-07392,2023-11-07,PROD-024,9,20988.0,2023-11-16,Alexandria Depot
ORD-07393,2023-12-03,PROD-193,6,13001.7,2023-12-10,Dubai Hub
ORD-07394,2023-06-02,PROD-060,6,12978.9,2023-06-08,Alexandria Depot
ORD-07395,2023-11-11,PROD-078,4,3948.0,2023-11-18,Alexandria Depot
ORD-07396,2024-04-12,PROD-178,4,1753.2,2024-04-13,Dubai Hub
ORD-07397,2024-07-04,PROD-058,2,6500.0,2024-07-10,Alexandria Depot
ORD-07398,2023-11-03,PROD-138,3,5261.1,2023-11-04,Dubai Hub
ORD-07399,2024-06-25,PROD-096,3,3933.0,2024-07-03,Dubai Hub
ORD-07400,2023-07-18,PROD-115,4,1832.4,2023-07-22,Dubai Hub
ORD-07401,2023-10-10,PROD-011,8,6968.0,2023-10-16,Cairo Main
ORD-07402,2023-05-13,PROD-094,5,4850.0,2023-05-15,Cairo Main
ORD-07403,2024-10-27,PROD-114,6,17088.0,2024-10-29,Alexandria Depot
ORD-07404,2023-07-03,PROD-058,6,17550.0,2023-07-05,Dubai Hub
ORD-07405,2024-02-11,PROD-126,1,1081.0,2024-02-17,Dubai Hub
ORD-07406,2024-05-12,PROD-036,8,15856.0,2024-05-15,Dubai Hub
ORD-07407,2023-07-26,PROD-193,1,2281.0,2023-08-04,Cairo Main
ORD-07408,2024-07-09,PROD-086,8,24206.0,2024-07-12,Dubai Hub
ORD-07409,2023-09-02,PROD-122,3,5229.75,2023-09-05,Cairo Main
ORD-07410,2024-08-23,PROD-158,1,2464.3,2024-08-26,Cairo Main
ORD-07411,2023-12-02,PROD-135,6,8688.0,2023-12-09,Dubai Hub
ORD-07412,2024-05-21,PROD-097,6,14596.2,2024-05-22,Cairo Main
ORD-07413,2023-04-06,PROD-012,2,6886.0,2023-04-09,Cairo Main
ORD-07414,2023-01-26,PROD-165,5,1290.0,2023-02-03,Alexandria Depot
ORD-07415,2023-03-10,PROD-081,5,11545.0,2023-03-13,Cairo Main
ORD-07416,2024-06-05,PROD-009,8,23810.4,2024-06-13,Alexandria Depot
ORD-07417,2023-03-16,PROD-175,7,19668.6,2023-03-17,Dubai Hub
ORD-07418,2023-12-19,PROD-074,3,8506.8,2023-12-23,Alexandria Depot
ORD-07419,2024-07-22,PROD-132,4,7672.0,2024-07-24,Alexandria Depot
ORD-07420,2023-12-02,PROD-196,6,19002.0,2023-12-10,Cairo Main
ORD-07421,2024-03-03,PROD-091,7,23506.0,2024-03-11,Cairo Main
ORD-07422,2023-01-02,PROD-079,5,1325.25,2023-01-07,Alexandria Depot
ORD-07423,2024-10-30,PROD-185,6,19767.6,2024-11-02,Alexandria Depot
ORD-07424,2024-09-11,PROD-031,8,24847.2,2024-09-13,Alexandria Depot
ORD-07425,2024-08-20,PROD-113,1,286.45,2024-08-27,Cairo Main
ORD-07426,2024-08-09,PROD-170,1,210.0,2024-08-16,Dubai Hub
ORD-07427,2024-02-23,PROD-190,2,1332.0,2024-02-28,Cairo Main
ORD-07428,2023-05-13,PROD-012,6,19625.1,2023-05-18,Alexandria Depot
ORD-07429,2023-07-23,PROD-010,1,793.0,2023-07-29,Cairo Main
ORD-07430,2023-05-05,PROD-181,4,3048.0,2023-05-11,Dubai Hub
ORD-07431,2024-10-04,PROD-020,7,3464.65,2024-10-11,Dubai Hub
ORD-07432,2023-08-12,PROD-113,2,674.0,2023-08-17,Alexandria Depot
ORD-07433,2023-11-15,PROD-059,5,14460.0,2023-11-20,Alexandria Depot
ORD-07434,2023-10-11,PROD-151,5,3925.0,2023-10-14,Cairo Main
ORD-07435,2023-08-06,PROD-067,4,6829.2,2023-08-10,Cairo Main
ORD-07436,2024-07-10,PROD-135,9,13032.0,2024-07-12,Cairo Main
ORD-07437,2024-12-15,PROD-048,6,6431.4,2024-12-17,Cairo Main
ORD-07438,2023-01-27,PROD-195,8,3298.0,2023-01-28,Cairo Main
ORD-07439,2023-04-17,PROD-026,7,9163.0,2023-04-18,Cairo Main
ORD-07440,2023-09-20,PROD-015,9,19971.0,2023-09-27,Cairo Main
ORD-07441,2023-12-29,PROD-066,1,3491.0,2024-01-07,Alexandria Depot
ORD-07442,2023-10-30,PROD-183,8,20896.0,2023-11-03,Dubai Hub
ORD-07443,2023-10-31,PROD-140,9,26738.1,2023-11-09,Alexandria Depot
ORD-07444,2023-05-03,PROD-054,4,7744.4,2023-05-07,Alexandria Depot
ORD-07445,2024-01-14,PROD-095,7,4599.0,2024-01-23,Alexandria Depot
ORD-07446,2023-10-26,PROD-134,1,2153.05,2023-11-04,Dubai Hub
ORD-07447,2023-01-26,PROD-071,4,13091.0,2023-02-02,Dubai Hub
ORD-07448,2023-11-28,PROD-047,8,11275.2,2023-12-05,Dubai Hub
ORD-07449,2023-09-07,PROD-032,2,6203.5,2023-09-16,Dubai Hub
ORD-07450,2024-09-24,PROD-025,4,1716.0,2024-10-01,Cairo Main
ORD-07451,2023-02-19,PROD-117,1,871.0,2023-02-26,Dubai Hub
ORD-07452,2023-10-27,PROD-128,8,10552.0,2023-10-30,Alexandria Depot
ORD-07453,2023-05-07,PROD-118,6,16547.1,2023-05-14,Alexandria Depot
ORD-07454,2024-05-27,PROD-059,7,20244.0,2024-06-01,Dubai Hub
ORD-07455,2023-10-18,PROD-191,4,11828.0,2023-10-20,Dubai Hub
ORD-07456,2023-11-20,PROD-019,6,16294.5,2023-11-27,Dubai Hub
ORD-07457,2023-10-23,PROD-121,6,8332.2,2023-10-24,Dubai Hub
ORD-07458,2024-03-09,PROD-103,8,3600.0,2024-03-14,Dubai Hub
ORD-07459,2024-12-12,PROD-165,6,1548.0,2024-12-19,Dubai Hub
ORD-07460,2024-07-31,PROD-048,6,7146.0,2024-08-07,Cairo Main
ORD-07461,2024-06-07,PROD-142,1,1520.1,2024-06-12,Cairo Main
ORD-07462,2023-04-25,PROD-026,1,1178.1,2023-05-02,Dubai Hub
ORD-07463,2023-07-19,PROD-053,1,2944.8,2023-07-27,Dubai Hub
ORD-07464,2023-09-08,PROD-198,3,4131.0,2023-09-13,Alexandria Depot
ORD-07465,2023-06-18,PROD-135,2,2896.0,2023-06-24,Cairo Main
ORD-07466,2024-03-19,PROD-010,8,6344.0,2024-03-26,Dubai Hub
ORD-07467,2024-02-19,PROD-073,1,431.0,2024-02-26,Alexandria Depot
ORD-07468,2024-08-19,PROD-004,9,3015.0,2024-08-24,Alexandria Depot
ORD-07469,2023-10-15,PROD-118,4,11031.4,2023-10-17,Dubai Hub
ORD-07470,2023-05-28,PROD-023,8,23024.0,2023-06-03,Alexandria Depot
ORD-07471,2023-03-24,PROD-075,4,7164.0,2023-03-29,Alexandria Depot
ORD-07472,2023-06-24,PROD-089,6,17003.1,2023-06-30,Cairo Main
ORD-07473,2023-08-10,PROD-097,7,17028.9,2023-08-13,Dubai Hub
ORD-07474,2024-09-18,PROD-136,9,12713.85,2024-09-19,Cairo Main
ORD-07475,2023-03-14,PROD-094,5,4607.5,2023-03-23,Cairo Main
ORD-07476,2024-10-19,PROD-117,3,2613.0,2024-10-20,Dubai Hub
ORD-07477,2024-09-15,PROD-067,9,16219.35,2024-09-24,Alexandria Depot
ORD-07478,2023-07-07,PROD-115,6,3054.0,2023-07-11,Alexandria Depot
ORD-07479,2024-05-09,PROD-179,4,6178.8,2024-05-17,Alexandria Depot
ORD-07480,2023-06-29,PROD-134,6,15198.0,2023-07-05,Cairo Main
ORD-07481,2023-06-07,PROD-166,6,14898.0,2023-06-15,Alexandria Depot
ORD-07482,2024-08-02,PROD-020,6,2969.7,2024-08-10,Cairo Main
ORD-07483,2024-11-20,PROD-121,3,4629.0,2024-11-22,Cairo Main
ORD-07484,2024-07-24,PROD-141,9,20754.0,2024-07-27,Dubai Hub
ORD-07485,2024-06-26,PROD-123,5,9395.0,2024-07-05,Alexandria Depot
ORD-07486,2024-11-12,PROD-101,2,3469.4,2024-11-14,Dubai Hub
ORD-07487,2024-11-03,PROD-030,4,7938.2,2024-11-07,Dubai Hub
ORD-07488,2023-01-19,PROD-167,6,16014.0,2023-01-20,Dubai Hub
ORD-07489,2024-02-03,PROD-021,7,13664.0,2024-02-07,Dubai Hub
ORD-07490,2023-11-18,PROD-061,2,5170.0,2023-11-21,Cairo Main
ORD-07491,2023-12-09,PROD-019,9,28755.0,2023-12-13,Alexandria Depot
ORD-07492,2023-06-20,PROD-089,2,5966.0,2023-06-23,Cairo Main
ORD-07493,2024-07-18,PROD-034,5,11095.0,2024-07-23,Dubai Hub
ORD-07494,2023-12-16,PROD-168,8,4136.0,2023-12-20,Cairo Main
ORD-07495,2024-05-25,PROD-004,7,2345.0,2024-06-03,Dubai Hub
ORD-07496,2023-08-21,PROD-141,2,4612.0,2023-08-26,Alexandria Depot
ORD-07497,2024-03-08,PROD-062,9,25895.25,2024-03-13,Dubai Hub
ORD-07498,2023-09-28,PROD-056,6,18302.7,2023-09-30,Cairo Main
ORD-07499,2024-09-12,PROD-114,1,2848.0,2024-09-16,Cairo Main
ORD-07500,2023-04-24,PROD-119,2,5362.0,2023-04-28,Alexandria Depot
ORD-07501,2023-07-28,PROD-195,2,824.5,2023-08-02,Alexandria Depot
ORD-07502,2023-01-09,PROD-139,6,10210.2,2023-01-14,Alexandria Depot
ORD-07503,2024-12-06,PROD-165,6,1548.0,2024-12-10,Cairo Main
ORD-07504,2024-03-12,PROD-063,6,6378.3,2024-03-14,Cairo Main
ORD-07505,2023-04-15,PROD-112,1,868.3,2023-04-22,Cairo Main
ORD-07506,2023-12-15,PROD-148,6,918.0,2023-12-17,Dubai Hub
ORD-07507,2024-01-06,PROD-098,8,25254.8,2024-01-13,Cairo Main
ORD-07508,2024-03-01,PROD-061,4,9823.0,2024-03-10,Cairo Main
ORD-07509,2023-02-27,PROD-136,8,11896.0,2023-03-07,Alexandria Depot
ORD-07510,2023-09-14,PROD-056,3,9151.35,2023-09-23,Dubai Hub
ORD-07511,2024-08-28,PROD-170,6,1197.0,2024-09-05,Cairo Main
ORD-07512,2023-08-06,PROD-023,9,25902.0,2023-08-08,Alexandria Depot
ORD-07513,2023-03-23,PROD-060,1,2277.0,2023-04-01,Dubai Hub
ORD-07514,2024-02-29,PROD-190,4,2664.0,2024-03-07,Dubai Hub
ORD-07515,2024-01-07,PROD-006,2,854.0,2024-01-11,Alexandria Depot
ORD-07516,2023-10-31,PROD-136,8,11896.0,2023-11-07,Alexandria Depot
ORD-07517,2024-04-11,PROD-055,5,8877.75,2024-04-20,Dubai Hub
ORD-07518,2024-08-06,PROD-078,5,4688.25,2024-08-07,Cairo Main
ORD-07519,2023-06-19,PROD-120,4,11720.0,2023-06-23,Alexandria Depot
ORD-07520,2024-11-28,PROD-022,6,7677.9,2024-12-07,Alexandria Depot
ORD-07521,2023-04-18,PROD-150,8,3835.2,2023-04-22,Alexandria Depot
ORD-07522,2023-04-22,PROD-154,3,2682.0,2023-04-29,Alexandria Depot
ORD-07523,2023-08-12,PROD-011,5,4355.0,2023-08-14,Alexandria Depot
ORD-07524,2024-12-23,PROD-064,9,1466.1,2024-12-26,Dubai Hub
ORD-07525,2023-06-07,PROD-014,6,12346.2,2023-06-15,Dubai Hub
ORD-07526,2023-03-01,PROD-146,4,10088.0,2023-03-02,Cairo Main
ORD-07527,2024-04-28,PROD-136,9,13383.0,2024-05-01,Dubai Hub
ORD-07528,2024-09-27,PROD-054,3,6114.0,2024-10-05,Alexandria Depot
ORD-07529,2024-06-11,PROD-114,1,2848.0,2024-06-17,Alexandria Depot
ORD-07530,2023-09-16,PROD-139,9,16216.2,2023-09-25,Cairo Main
ORD-07531,2024-08-20,PROD-162,4,5759.6,2024-08-25,Cairo Main
ORD-07532,2023-03-26,PROD-194,3,5918.4,2023-04-04,Dubai Hub
ORD-07533,2024-10-28,PROD-140,5,16505.0,2024-11-06,Alexandria Depot
ORD-07534,2024-07-31,PROD-195,2,970.0,2024-08-08,Alexandria Depot
ORD-07535,2024-03-02,PROD-054,4,8152.0,2024-03-03,Dubai Hub
ORD-07536,2023-05-31,PROD-021,1,1952.0,2023-06-08,Alexandria Depot
ORD-07537,2024-07-04,PROD-183,2,5224.0,2024-07-12,Cairo Main
ORD-07538,2024-02-26,PROD-068,8,6732.0,2024-02-29,Cairo Main
ORD-07539,2023-12-27,PROD-162,8,12196.8,2024-01-05,Cairo Main
ORD-07540,2024-02-24,PROD-176,9,31482.0,2024-03-03,Dubai Hub
ORD-07541,2024-10-15,PROD-092,3,1236.0,2024-10-22,Alexandria Depot
